MPI 3D np=8 -O2,3.9604,2.90855e-06,0.343814,darkslategrey
MPI 3D np=8 -O2,3.9604,3.11187e-06,0.32135,darkslategrey
MPI 3D np=8 -O2,3.9604,2.9223e-06,0.342196,darkslategrey
MPI 3D np=8 -O2,3.9604,3.23344e-06,0.309268,darkslategrey
MPI 3D np=8 -O2,3.9604,2.87294e-06,0.348076,darkslategrey
MPI 3D np=8 -O2,3.9604,3.39307e-06,0.294718,darkslategrey
